freq_uHz,snr
332.92127,0.00026
332.92941,0.38447
332.93756,0.28499
332.94570,0.15852
332.95384,0.37636
332.96198,0.32164
332.97012,2.59586
332.97827,0.15109
332.98641,0.47924
332.99455,0.57593
333.00269,1.09538
333.01084,1.30888
333.01898,2.06250
333.02712,1.66805
333.03526,0.95807
333.04340,0.12673
333.05155,0.55935
333.05969,0.51496
333.06783,1.61767
333.07597,0.13388
333.08412,0.01430
333.09226,0.46917
333.10040,2.83637
333.10854,0.43421
333.11669,0.36875
333.12483,0.10297
333.13297,3.55442
333.14111,0.60028
333.14925,5.77769
333.15740,1.99382
333.16554,0.20648
333.17368,0.40093
333.18182,2.35903
333.18997,2.52648
333.19811,0.38979
333.20625,2.46555
333.21439,1.24200
333.22253,0.26051
333.23068,0.65195
333.23882,0.43820
333.24696,0.11330
333.25510,0.77577
333.26325,0.25601
333.27139,1.48809
333.27953,3.06590
333.28767,0.24550
333.29581,0.08024
333.30396,0.06184
333.31210,0.36232
333.32024,1.80158
333.32838,0.46531
333.33653,2.58774
333.34467,1.01106
333.35281,2.42534
333.36095,1.91460
333.36910,0.83976
333.37724,1.03446
333.38538,0.66839
333.39352,0.16015
333.40166,0.11722
333.40981,0.30463
333.41795,4.31327
333.42609,0.55369
333.43423,1.09333
333.44238,0.27945
333.45052,2.74791
333.45866,0.79738
333.46680,0.84378
333.47494,0.09336
333.48309,2.17666
333.49123,2.33431
333.49937,0.14562
333.50751,3.92849
333.51566,0.61823
333.52380,3.31163
333.53194,0.17396
333.54008,0.25744
333.54823,1.12642
333.55637,0.56443
333.56451,2.47512
333.57265,1.88879
333.58079,3.01074
333.58894,3.96767
333.59708,0.99189
333.60522,2.70647
333.61336,1.48741
333.62151,2.39767
333.62965,2.80469
333.63779,0.86084
333.64593,5.53663
333.65407,1.47883
333.66222,0.97142
333.67036,0.73799
333.67850,1.12415
333.68664,1.65310
333.69479,3.04928
333.70293,1.35863
333.71107,3.45163
333.71921,3.67488
333.72736,10.54398
333.73550,4.32612
333.74364,1.12976
333.75178,8.25112
333.75992,2.37377
333.76807,0.33239
333.77621,3.65409
333.78435,4.91971
333.79249,9.29554
333.80064,0.57901
333.80878,0.38520
333.81692,0.06934
333.82506,1.52690
333.83320,1.51467
333.84135,2.93491
333.84949,6.68100
333.85763,0.07611
333.86577,3.49697
333.87392,3.00383
333.88206,4.84659
333.89020,1.43469
333.89834,1.91904
333.90648,2.90849
333.91463,2.75340
333.92277,0.57123
333.93091,3.35950
333.93905,4.33261
333.94720,12.19245
333.95534,12.82887
333.96348,1.74699
333.97162,1.75665
333.97977,2.59299
333.98791,0.42069
333.99605,1.69843
334.00419,0.43214
334.01233,0.39853
334.02048,0.92865
334.02862,4.56662
334.03676,1.23552
334.04490,0.02553
334.05305,5.77502
334.06119,0.41596
334.06933,0.04513
334.07747,0.05305
334.08561,1.39151
334.09376,2.69964
334.10190,0.04474
334.11004,0.65297
334.11818,1.62082
334.12633,3.67602
334.13447,1.18807
334.14261,3.01525
334.15075,2.09399
334.15890,0.51464
334.16704,0.61523
334.17518,2.46306
334.18332,0.41009
334.19146,2.25150
334.19961,0.13538
334.20775,0.36829
334.21589,2.87892
334.22403,0.33073
334.23218,0.62021
334.24032,0.46456
334.24846,0.11291
334.25660,0.52879
334.26474,0.79301
334.27289,0.85674
334.28103,0.80478
334.28917,0.33671
334.29731,0.01320
334.30546,1.53523
334.31360,2.32822
334.32174,1.10752
334.32988,0.21442
334.33802,1.81893
334.34617,0.18707
334.35431,4.74274
334.36245,0.94007
334.37059,1.72785
334.37874,0.59446
334.38688,0.17107
334.39502,1.41118
334.40316,1.07196
334.41131,1.08920
334.41945,0.38816
334.42759,2.58171
334.43573,2.64793
334.44387,0.29352
334.45202,1.18957
334.46016,0.57120
334.46830,1.08240
334.47644,0.35363
334.48459,1.45718
334.49273,1.09950
334.50087,0.55786
334.50901,0.29027
334.51715,0.85602
334.52530,1.13843
334.53344,0.27293
334.54158,0.08948
334.54972,0.00934
334.55787,0.45680
334.56601,2.10097
334.57415,1.16690
334.58229,0.83244
334.59044,0.84460
334.59858,1.25592
334.60672,0.45737
334.61486,4.11763
334.62300,0.08749
334.63115,0.49674
334.63929,2.74934
334.64743,0.77208
334.65557,0.02131
334.66372,0.48885
334.67186,0.02428
334.68000,0.42203
334.68814,0.14355
334.69628,0.37783
334.70443,1.49743
334.71257,1.00314
334.72071,2.34312
334.72885,0.59454
334.73700,2.02764
334.74514,0.47662
334.75328,0.33118
334.76142,0.41285
334.76956,0.23873
334.77771,0.86888
334.78585,1.60475
334.79399,2.69331
334.80213,1.04235
334.81028,2.80257
334.81842,4.25762
334.82656,2.08016
334.83470,2.65027
334.84285,6.36396
334.85099,0.72810
334.85913,2.40793
334.86727,2.05697
334.87541,2.43761
334.88356,0.04378
334.89170,0.11109
334.89984,0.02390
334.90798,0.34260
334.91613,0.50705
334.92427,0.73832
334.93241,0.54050
334.94055,0.16460
334.94869,1.25004
334.95684,1.05506
334.96498,0.36023
334.97312,0.08238
334.98126,3.01539
334.98941,1.07911
334.99755,0.38010
335.00569,0.07464
335.01383,1.02675
335.02198,0.12022
335.03012,2.71063
335.03826,2.15783
335.04640,1.56418
335.05454,0.69233
335.06269,1.42833
335.07083,0.45867
335.07897,0.42576
335.08711,0.40655
335.09526,2.16781
335.10340,3.08612
335.11154,0.71676
335.11968,5.17179
335.12782,0.99219
335.13597,0.62571
335.14411,1.86964
335.15225,1.99011
335.16039,0.59874
335.16854,1.25354
335.17668,0.19958
335.18482,2.88361
335.19296,0.59972
335.20111,0.15808
335.20925,4.37481
335.21739,3.90288
335.22553,0.70711
335.23367,1.03150
335.24182,4.45848
335.24996,0.11086
335.25810,0.26596
335.26624,0.51483
335.27439,0.15656
335.28253,0.29750
335.29067,1.17054
335.29881,0.09130
335.30695,0.96074
335.31510,0.12681
335.32324,1.02757
335.33138,0.19997
335.33952,0.65098
335.34767,0.49705
335.35581,3.73921
335.36395,0.12590
335.37209,2.20740
335.38023,1.82957
335.38838,0.32027
335.39652,2.88693
335.40466,0.91681
335.41280,0.41666
335.42095,1.55691
335.42909,6.36283
335.43723,5.25693
335.44537,1.06798
335.45352,0.24707
335.46166,2.78719
335.46980,0.75396
335.47794,6.82798
335.48608,1.03584
335.49423,0.01831
335.50237,2.86653
335.51051,0.95677
335.51865,1.42351
335.52680,0.18630
335.53494,0.20853
335.54308,0.39146
335.55122,1.09140
335.55936,2.93003
335.56751,0.77836
335.57565,1.39780
335.58379,2.29880
335.59193,0.99634
335.60008,2.64910
335.60822,1.77413
335.61636,0.05597
335.62450,0.93133
335.63265,0.09739
335.64079,1.32033
335.64893,0.19879
335.65707,0.54040
335.66521,0.82215
335.67336,0.56006
335.68150,1.55675
335.68964,0.52772
335.69778,0.29851
335.70593,0.37914
335.71407,0.08851
335.72221,0.00540
335.73035,2.56215
335.73849,2.27107
335.74664,2.18650
335.75478,2.37005
335.76292,1.17203
335.77106,2.10316
335.77921,0.85580
335.78735,0.47530
335.79549,0.14866
335.80363,0.59839
335.81177,0.26178
335.81992,0.60317
335.82806,2.19589
335.83620,0.14454
335.84434,1.19622
335.85249,0.27317
335.86063,1.37614
335.86877,0.41476
335.87691,2.06533
335.88506,0.84346
335.89320,4.32152
335.90134,2.85239
335.90948,1.35196
335.91762,0.23018
335.92577,4.43519
335.93391,3.89448
335.94205,0.34604
335.95019,2.60985
335.95834,3.47052
335.96648,11.43100
335.97462,2.96982
335.98276,2.90907
335.99090,8.82774
335.99905,3.17344
336.00719,6.81172
336.01533,3.20836
336.02347,4.97963
336.03162,0.46630
336.03976,12.44108
336.04790,17.21451
336.05604,8.17122
336.06419,76.65684
336.07233,26.13988
336.08047,12.74919
336.08861,15.05594
336.09675,19.58054
336.10490,27.63566
336.11304,24.60553
336.12118,7.28435
336.12932,0.37139
336.13747,0.89008
336.14561,0.05648
336.15375,0.11629
336.16189,0.48581
336.17003,9.60258
336.17818,2.21217
336.18632,5.39993
336.19446,0.49147
336.20260,3.34404
336.21075,0.24995
336.21889,4.33080
336.22703,15.68610
336.23517,1.35896
336.24332,0.90079
336.25146,2.32408
336.25960,0.47023
336.26774,4.06861
336.27588,0.94260
336.28403,2.08738
336.29217,1.96530
336.30031,0.69258
336.30845,1.85988
336.31660,6.24635
336.32474,1.21805
336.33288,1.53013
336.34102,0.81681
336.34916,1.77922
336.35731,9.01463
336.36545,2.48625
336.37359,0.14950
336.38173,0.78087
336.38988,6.10633
336.39802,0.99023
336.40616,4.51721
336.41430,7.56244
336.42244,3.56088
336.43059,6.25456
336.43873,4.69061
336.44687,4.44044
336.45501,4.61126
336.46316,6.25507
336.47130,14.75790
336.47944,12.62176
336.48758,33.83328
336.49573,48.81224
336.50387,255.69259
336.51201,194.46705
336.52015,36.06776
336.52829,7.00845
336.53644,0.21092
336.54458,15.46353
336.55272,7.91194
336.56086,15.93446
336.56901,5.50373
336.57715,0.99196
336.58529,12.67495
336.59343,0.09338
336.60157,0.22349
336.60972,5.23896
336.61786,1.51403
336.62600,2.81053
336.63414,5.63864
336.64229,4.56377
336.65043,0.93828
336.65857,1.13630
336.66671,0.00478
336.67486,0.39925
336.68300,0.18629
336.69114,1.76403
336.69928,0.09542
336.70742,0.18955
336.71557,3.13449
336.72371,1.73240
336.73185,2.81801
336.73999,2.37994
336.74814,0.74119
336.75628,3.88837
336.76442,8.98566
336.77256,0.59896
336.78070,3.26777
336.78885,1.40597
336.79699,5.06767
336.80513,0.20534
336.81327,3.97623
336.82142,6.21384
336.82956,22.35292
336.83770,17.13672
336.84584,2.94487
336.85398,24.99257
336.86213,2.58101
336.87027,3.00304
336.87841,0.36442
336.88655,64.16702
336.89470,96.04828
336.90284,8.99593
336.91098,31.51721
336.91912,20.61189
336.92727,2.65989
336.93541,3.28618
336.94355,7.86647
336.95169,3.92858
336.95983,9.63583
336.96798,1.98939
336.97612,9.67696
336.98426,0.58945
336.99240,0.05834
337.00055,3.12452
337.00869,3.10233
337.01683,0.37104
337.02497,2.19456
337.03311,4.86368
337.04126,6.96135
337.04940,4.17593
337.05754,2.09308
337.06568,5.25070
337.07383,0.81749
337.08197,0.07056
337.09011,2.25819
337.09825,0.99334
337.10640,0.03633
337.11454,0.83198
337.12268,0.99083
337.13082,2.32670
337.13896,1.19382
337.14711,4.90590
337.15525,0.32039
337.16339,1.32152
337.17153,0.12737
337.17968,6.19836
337.18782,0.04917
337.19596,6.55047
337.20410,0.02685
337.21224,1.02795
337.22039,1.55931
337.22853,0.61242
337.23667,1.11725
337.24481,1.02040
337.25296,0.06953
337.26110,0.73074
337.26924,0.60113
337.27738,2.48683
337.28552,0.34138
337.29367,0.12974
337.30181,1.60185
337.30995,0.40487
337.31809,0.14648
337.32624,0.38867
337.33438,3.94889
337.34252,0.70675
337.35066,2.98368
337.35881,0.33248
337.36695,1.74652
337.37509,0.43828
337.38323,1.16629
337.39137,0.68891
337.39952,3.46824
337.40766,0.19159
337.41580,0.74944
337.42394,2.43865
337.43209,1.89097
337.44023,0.50930
337.44837,0.08645
337.45651,0.67980
337.46465,1.50038
337.47280,0.32880
337.48094,0.68642
337.48908,0.14986
337.49722,1.00730
337.50537,2.11125
337.51351,0.22983
337.52165,1.55489
337.52979,0.77432
337.53794,1.67158
337.54608,1.22132
337.55422,4.41078
337.56236,2.45046
337.57050,3.80804
337.57865,0.48436
337.58679,1.36015
337.59493,2.28358
337.60307,0.41967
337.61122,0.05206
337.61936,0.56054
337.62750,2.33864
337.63564,0.30102
337.64378,6.02914
337.65193,0.98575
337.66007,3.91585
337.66821,0.53256
337.67635,0.13416
337.68450,2.62522
337.69264,0.58703
337.70078,0.40528
337.70892,1.11923
337.71707,1.53128
337.72521,0.49081
337.73335,0.50794
337.74149,1.77602
337.74963,0.97295
337.75778,1.54697
337.76592,1.42702
337.77406,0.19735
337.78220,0.19276
337.79035,0.68135
337.79849,0.75945
337.80663,0.46290
337.81477,0.09424
337.82291,0.31346
337.83106,0.28627
337.83920,3.55657
337.84734,5.09991
337.85548,0.93310
337.86363,2.47440
337.87177,0.16751
337.87991,0.63003
337.88805,0.26735
337.89619,1.15495
337.90434,2.53726
337.91248,5.22340
337.92062,0.47054
337.92876,0.01288
337.93691,1.54748
337.94505,0.47757
337.95319,0.03493
337.96133,1.05144
337.96948,0.46874
337.97762,2.02957
337.98576,1.12515
337.99390,0.49593
338.00204,0.05669
338.01019,1.43877
338.01833,0.48670
338.02647,0.34018
338.03461,0.40603
338.04276,1.57970
338.05090,0.89409
338.05904,0.83717
338.06718,0.37458
338.07532,0.44537
338.08347,0.53095
338.09161,3.56037
338.09975,0.39057
338.10789,0.83052
338.11604,1.78296
338.12418,2.16538
338.13232,2.40717
338.14046,0.50424
338.14861,1.87768
338.15675,0.81162
338.16489,0.70142
338.17303,0.42852
338.18117,1.38392
338.18932,0.81738
338.19746,0.52022
338.20560,0.59295
338.21374,0.48676
338.22189,1.54033
338.23003,1.23228
338.23817,1.32432
338.24631,0.58991
338.25445,3.14302
338.26260,0.30924
338.27074,0.36426
338.27888,0.11738
338.28702,0.48993
338.29517,0.26818
338.30331,2.00560
338.31145,1.32920
338.31959,0.06822
338.32773,0.55677
338.33588,0.15154
338.34402,0.86573
338.35216,0.64585
338.36030,0.36354
338.36845,0.48085
338.37659,0.14392
338.38473,0.90749
338.39287,1.68503
338.40102,1.12470
338.40916,0.52716
338.41730,0.99282
338.42544,3.41752
338.43358,0.39783
338.44173,0.95049
338.44987,3.16930
338.45801,3.09693
338.46615,0.65940
338.47430,0.88363
338.48244,0.58466
338.49058,1.16018
338.49872,0.27445
338.50686,2.87092
338.51501,1.29874
338.52315,0.08114
338.53129,0.31762
338.53943,1.82857
338.54758,1.28416
338.55572,0.46366
338.56386,0.31533
338.57200,0.13628
338.58015,1.05862
338.58829,0.28217
338.59643,0.25216
338.60457,0.29875
338.61271,0.49493
338.62086,0.45702
338.62900,0.08143
338.63714,0.30046
338.64528,3.70847
338.65343,0.12295
338.66157,0.38321
338.66971,0.78318
338.67785,1.73975
338.68599,1.59168
338.69414,0.19114
338.70228,0.68150
338.71042,0.92359
338.71856,0.39889
338.72671,0.18280
338.73485,1.06313
338.74299,0.24442
338.75113,0.63931
338.75928,2.48038
338.76742,1.75488
338.77556,0.71834
338.78370,2.98423
338.79184,4.36635
338.79999,0.99383
338.80813,0.41588
338.81627,0.20161
338.82441,1.01047
338.83256,0.04501
338.84070,0.25007
338.84884,0.13938
338.85698,3.97281
338.86512,0.51781
338.87327,1.65377
338.88141,1.15800
338.88955,1.21648
338.89769,1.78984
338.90584,2.16213
338.91398,0.94365
338.92212,0.53330
338.93026,0.09385
338.93840,5.20372
338.94655,2.78627
338.95469,1.99145
338.96283,2.86475
338.97097,0.10639
338.97912,1.23971
338.98726,4.20576
338.99540,4.62296
339.00354,3.15736
339.01169,7.05592
339.01983,3.74686
339.02797,4.88550
339.03611,0.08905
339.04425,4.62123
339.05240,0.16698
339.06054,0.06392
339.06868,1.90157
339.07682,1.16639
339.08497,0.52238
339.09311,0.21722
339.10125,0.11642
339.10939,0.63199
339.11753,0.21048
339.12568,0.78800
339.13382,0.24859
339.14196,1.18141
339.15010,1.35939
339.15825,0.35746
339.16639,0.53507
339.17453,0.28521
339.18267,0.52400
339.19082,0.53540
339.19896,1.61750
339.20710,2.30481
339.21524,1.79138
339.22338,2.06938
339.23153,0.27637
339.23967,0.60498
339.24781,0.24528
339.25595,0.88596
339.26410,0.35524
339.27224,1.84732
339.28038,0.02855
339.28852,0.77192
339.29666,4.48526
339.30481,0.17232
339.31295,0.90322
339.32109,0.84557
339.32923,1.58338
339.33738,4.28911
339.34552,0.88265
339.35366,3.98551
339.36180,0.44256
339.36994,3.53937
339.37809,2.32003
339.38623,0.20583
339.39437,0.62567
339.40251,2.02005
339.41066,1.12221
339.41880,1.37980
339.42694,2.04187
339.43508,0.52645
339.44323,0.05427
339.45137,2.52365
339.45951,0.05685
339.46765,2.56460
339.47579,1.10116
339.48394,0.87010
339.49208,1.25660
339.50022,1.73299
339.50836,1.55809
339.51651,1.52866
339.52465,0.95724
339.53279,1.04571
339.54093,0.93482
339.54907,0.70945
339.55722,0.89046
339.56536,3.52581
339.57350,0.62890
339.58164,0.00012
339.58979,2.28224
339.59793,2.32423
339.60607,1.53062
339.61421,2.31415
339.62236,0.67798
339.63050,6.68652
339.63864,1.19090
339.64678,2.57540
339.65492,0.27178
339.66307,0.05254
339.67121,2.49102
339.67935,1.70841
339.68749,0.32645
339.69564,2.63869
339.70378,0.20675
339.71192,0.95416
339.72006,2.99453
339.72820,2.25762
339.73635,2.42183
339.74449,0.55103
339.75263,1.76235
339.76077,1.99672
339.76892,1.64890
339.77706,0.04386
339.78520,6.47976
339.79334,7.52250
339.80148,2.42960
339.80963,0.53595
339.81777,0.39757
339.82591,0.13151
339.83405,4.68462
339.84220,0.67698
339.85034,0.35580
339.85848,0.19512
339.86662,1.29297
339.87477,1.63680
339.88291,0.55270
339.89105,1.75210
339.89919,1.14561
339.90733,1.15171
339.91548,0.23891
339.92362,1.39578
339.93176,1.21651
339.93990,3.20490
339.94805,0.50936
339.95619,0.16011
339.96433,0.60141
339.97247,0.08908
339.98061,1.49760
339.98876,0.78302
339.99690,0.15710
340.00504,2.52838
340.01318,2.13445
340.02133,3.31230
340.02947,0.20259
340.03761,2.75279
340.04575,0.83361
340.05390,0.05802
340.06204,1.56199
340.07018,1.09172
340.07832,2.63794
340.08646,0.82157
340.09461,5.04101
340.10275,2.53470
340.11089,0.73535
340.11903,0.58676
340.12718,5.12537
340.13532,1.11458
340.14346,2.34677
340.15160,0.07024
340.15974,4.06933
340.16789,0.80345
340.17603,1.03872
340.18417,4.09285
340.19231,1.10322
340.20046,5.50155
340.20860,8.19629
340.21674,5.78099
340.22488,0.68475
340.23303,0.40437
340.24117,0.37013
340.24931,0.55290
340.25745,1.25653
340.26559,1.51543
340.27374,0.27547
340.28188,0.38191
340.29002,1.49568
340.29816,0.69379
340.30631,2.44685
340.31445,4.32570
340.32259,1.50220
340.33073,4.96548
340.33887,2.41580
340.34702,1.26365
340.35516,1.25127
340.36330,4.61311
340.37144,7.12818
340.37959,8.74937
340.38773,0.03861
340.39587,4.89696
340.40401,2.82185
340.41215,6.08570
340.42030,1.93671
340.42844,3.59863
340.43658,0.30071
340.44472,5.64687
340.45287,3.09551
340.46101,0.91425
340.46915,7.86269
340.47729,21.51710
340.48544,17.92791
340.49358,41.65328
340.50172,133.19278
340.50986,41.69597
340.51800,12.16445
340.52615,6.01053
340.53429,0.02119
340.54243,57.50579
340.55057,2.03153
340.55872,24.02837
340.56686,27.45331
340.57500,19.38781
340.58314,4.95185
340.59128,3.71319
340.59943,10.13101
340.60757,8.68943
340.61571,0.65219
340.62385,5.93080
340.63200,5.17177
340.64014,5.29374
340.64828,21.71028
340.65642,3.86227
340.66457,16.21914
340.67271,4.89729
340.68085,11.61255
340.68899,3.40272
340.69713,1.64060
340.70528,20.52431
340.71342,1.54445
340.72156,19.50491
340.72970,13.85406
340.73785,30.75843
340.74599,19.37658
340.75413,73.28425
340.76227,1.73982
340.77041,63.59390
340.77856,27.83117
340.78670,57.97678
340.79484,30.80326
340.80298,216.24824
340.81113,266.77048
340.81927,0.65777
340.82741,61.62514
340.83555,18.37168
340.84369,19.84468
340.85184,14.84638
340.85998,34.41809
340.86812,21.63492
340.87626,1.08455
340.88441,23.68986
340.89255,10.30686
340.90069,11.15740
340.90883,0.13453
340.91698,12.64158
340.92512,2.37584
340.93326,6.56767
340.94140,4.56187
340.94954,1.45919
340.95769,26.54755
340.96583,6.72562
340.97397,8.23780
340.98211,8.99151
340.99026,6.08701
340.99840,7.54866
341.00654,7.92733
341.01468,2.55907
341.02282,6.29897
341.03097,1.90399
341.03911,12.05404
341.04725,4.59310
341.05539,12.89592
341.06354,22.32450
341.07168,16.18075
341.07982,6.67909
341.08796,24.47516
341.09611,144.52077
341.10425,42.05998
341.11239,114.95574
341.12053,102.89825
341.12867,0.44786
341.13682,25.23436
341.14496,15.57803
341.15310,5.85740
341.16124,43.27160
341.16939,1.74977
341.17753,36.24883
341.18567,21.97808
341.19381,6.27561
341.20195,8.40981
341.21010,1.00129
341.21824,2.59471
341.22638,0.50298
341.23452,3.61919
341.24267,3.57007
341.25081,8.19149
341.25895,2.51234
341.26709,4.02934
341.27524,0.55014
341.28338,0.40109
341.29152,4.38913
341.29966,2.17736
341.30780,1.46865
341.31595,14.43379
341.32409,2.25009
341.33223,0.77526
341.34037,2.54907
341.34852,4.12572
341.35666,0.36563
341.36480,9.28687
341.37294,0.18230
341.38108,3.91926
341.38923,7.66104
341.39737,1.39178
341.40551,0.39626
341.41365,1.88638
341.42180,0.84955
341.42994,2.05267
341.43808,0.65182
341.44622,2.42999
341.45436,0.64920
341.46251,0.36236
341.47065,2.13715
341.47879,2.30263
341.48693,0.91532
341.49508,1.02204
341.50322,3.46128
341.51136,3.95074
341.51950,0.75037
341.52765,1.57930
341.53579,1.14065
341.54393,4.48708
341.55207,3.44030
341.56021,2.47495
341.56836,0.12700
341.57650,0.54549
341.58464,0.09680
341.59278,0.32468
341.60093,1.92264
341.60907,0.07790
341.61721,3.31619
341.62535,1.83407
341.63349,4.25438
341.64164,1.86459
341.64978,0.85712
341.65792,3.47366
341.66606,1.23082
341.67421,1.00495
341.68235,0.94627
341.69049,1.82397
341.69863,4.66405
341.70678,1.28793
341.71492,2.31793
341.72306,2.35573
341.73120,0.04137
341.73934,3.25118
341.74749,0.48305
341.75563,0.66988
341.76377,2.39587
341.77191,8.87573
341.78006,3.06927
341.78820,0.13794
341.79634,0.28345
341.80448,0.36565
